stop_id,stop_name,stop_lat,stop_lon,stop_desc
13546545152,unnamed,-8.1159949,-79.0375486,13(1-14-17-21-24-25-4-43-55-57-58-6-84)
13546545951,unnamed,-8.117924,-79.039182,13(1-14-17-21-24-25-4-43-55-57-58-6-84)
13546545241,unnamed,-8.1209651,-79.0400719,18(1-11-12-14-17-2-21-24-25-4-46-55-57-58-59-6-65-80)
13546546049,unnamed,-8.123624,-79.0392062,18(1-11-12-14-17-2-21-24-25-4-46-55-57-58-59-6-65-80)
13546545861,unnamed,-8.1251458,-79.0394519,14(1-11-21-25-26-47-49-50-58-6-7-75-8-9)
13546546188,unnamed,-8.1281665,-79.0407967,2(1-50)
13546546187,unnamed,-8.1295878,-79.0370919,3(1-50-57)
13546545396,unnamed,-8.1450311,-79.0505606,4(1-12-25-57)
1089222514,Calle Antonio Mathey,-8.1503953,-79.0489582,1(1)
1015292533,Avenida Manuel Seoane,-8.1478411,-79.0526706,1(1)
11910359970,Avenida los Colibries,-8.1258395,-79.0397792,13(1-11-21-26-47-49-5-50-58-7-75-8-9)
13546546050,unnamed,-8.1235198,-79.0390245,16(1-11-12-13-14-17-21-24-4-5-54-57-58-59-65-80)
13546545952,unnamed,-8.1180374,-79.0389756,11(1-13-14-17-21-24-4-43-57-58-84)
13546545151,unnamed,-8.115515,-79.0368006,11(1-13-14-17-21-24-4-43-57-58-84)
13546545953,unnamed,-8.113532,-79.0350377,11(1-13-14-17-21-24-4-43-57-58-84)
13546545158,unnamed,-8.1129254,-79.0342059,33(1-10-16-20-21-22-27-28-3-31-32-35-37-40-43-47-49-50-51-52-53-56-60-61-64-66-72-73-75-77-78-81-84)
5099440457,Jirón Independencia,-8.1145182,-79.0322849,32(1-10-16-20-22-27-28-3-31-32-35-37-40-43-47-49-50-51-52-53-56-60-61-64-66-72-73-75-77-78-81-84)
13546545990,unnamed,-8.1162183,-79.0304266,29(1-10-16-20-22-23-25-26-27-28-3-31-32-35-40-43-47-51-53-56-60-64-66-72-73-77-78-81-84)
13546545148,unnamed,-8.1175878,-79.0288676,29(1-10-16-20-22-23-25-26-27-28-3-31-32-35-40-43-47-51-53-56-60-64-66-72-73-77-78-81-84)
13546545944,unnamed,-8.1184498,-79.0277625,29(1-10-16-20-22-23-25-26-27-28-3-31-32-35-40-43-47-51-53-56-60-64-66-72-73-77-78-81-84)
13546546004,unnamed,-8.1193536,-79.0260593,25(1-10-14-16-20-23-25-26-27-3-31-32-35-37-47-48-51-52-53-56-61-62-66-78-81)
13546545966,unnamed,-8.117565,-79.0242313,28(1-10-14-16-18-19-20-23-25-26-27-31-32-35-39-41-44-45-46-51-52-53-56-66-67-70-78-81)
13546545964,unnamed,-8.1153628,-79.0221074,30(1-10-14-16-18-19-20-23-25-26-27-31-32-35-38-39-41-42-44-45-46-51-52-53-56-66-67-70-78-81)
13546545235,unnamed,-8.1002664,-79.0128592,22(1-10-19-23-39-4-41-42-45-57-58-59-67-7-70-76-78-79-8-82-83-9)
13546546057,unnamed,-8.0976796,-79.0159997,25(1-10-14-19-20-23-39-4-41-42-45-49-51-53-57-58-59-67-7-70-78-79-8-83-9)
