trip_id,route_id,service_id,shape_id
111,18735497,Mo-Su,18735497
112,18735536,Mo-Su,18735536
113,18735566,Mo-Su,18735566
114,18735575,Mo-Su,18735575
115,18735597,Mo-Su,18735597
116,18736621,Mo-Su,18736621
117,18736622,Mo-Su,18736622
118,18736638,Mo-Su,18736638
119,18736640,Mo-Su,18736640
120,18736641,Mo-Su,18736641
121,18736642,Mo-Su,18736642
122,18736662,Mo-Su,18736662
123,18736672,Mo-Su,18736672
124,18736690,Mo-Su,18736690
125,18736694,Mo-Su,18736694
126,18736695,Mo-Su,18736695
127,18736703,Mo-Su,18736703
128,18736934,Mo-Su,18736934
129,18736999,Mo-Su,18736999
130,18737003,Mo-Su,18737003
131,18737050,Mo-Su,18737050
132,18737087,Mo-Su,18737087
133,18737153,Mo-Su,18737153
134,18739303,Mo-Su,18739303
135,18739338,Mo-Su,18739338
136,18739350,Mo-Su,18739350
137,18739358,Mo-Su,18739358
138,18739365,Mo-Su,18739365
139,18739378,Mo-Su,18739378
140,18739379,Mo-Su,18739379
141,18739380,Mo-Su,18739380
142,18739383,Mo-Su,18739383
143,18739384,Mo-Su,18739384
144,18739385,Mo-Su,18739385
145,18739386,Mo-Su,18739386
146,18739396,Mo-Su,18739396
147,18739397,Mo-Su,18739397
148,18739416,Mo-Su,18739416
149,18739417,Mo-Su,18739417
150,18739425,Mo-Su,18739425
151,18739431,Mo-Su,18739431
152,18739433,Mo-Su,18739433
153,18739434,Mo-Su,18739434
154,18739435,Mo-Su,18739435
155,18739441,Mo-Su,18739441
156,18739443,Mo-Su,18739443
157,18739445,Mo-Su,18739445
158,18739446,Mo-Su,18739446
159,18739457,Mo-Su,18739457
160,18739458,Mo-Su,18739458
161,18739462,Mo-Su,18739462
162,18739470,Mo-Su,18739470
163,18739473,Mo-Su,18739473
164,18739474,Mo-Su,18739474
165,18739475,Mo-Su,18739475
166,18739483,Mo-Su,18739483
167,18739502,Mo-Su,18739502
168,18739503,Mo-Su,18739503
169,18739516,Mo-Su,18739516
170,18739518,Mo-Su,18739518
171,18739519,Mo-Su,18739519
172,18739528,Mo-Su,18739528
173,18739535,Mo-Su,18739535
174,18739537,Mo-Su,18739537
175,18739547,Mo-Su,18739547
176,18739557,Mo-Su,18739557
177,18739558,Mo-Su,18739558
178,18739561,Mo-Su,18739561
179,18739571,Mo-Su,18739571
180,18739624,Mo-Su,18739624
181,18739673,Mo-Su,18739673
182,18756034,Mo-Su,18756034
183,18756038,Mo-Su,18756038
184,18756044,Mo-Su,18756044
185,18756184,Mo-Su,18756184
186,18756212,Mo-Su,18756212
187,18756216,Mo-Su,18756216
188,18756218,Mo-Su,18756218
189,18756221,Mo-Su,18756221
190,18765970,Mo-Su,18765970
191,18765971,Mo-Su,18765971
192,18765983,Mo-Su,18765983
193,18765988,Mo-Su,18765988
194,18765996,Mo-Su,18765996
195,18766238,Mo-Su,18766238
196,18766349,Mo-Su,18766349
197,18766356,Mo-Su,18766356
198,18766357,Mo-Su,18766357
199,18766358,Mo-Su,18766358
200,18766365,Mo-Su,18766365
201,18766368,Mo-Su,18766368
202,18766369,Mo-Su,18766369
203,18766370,Mo-Su,18766370
204,18766373,Mo-Su,18766373
205,18766376,Mo-Su,18766376
206,18766377,Mo-Su,18766377
207,18766381,Mo-Su,18766381
208,18766382,Mo-Su,18766382
209,18766389,Mo-Su,18766389
210,18766391,Mo-Su,18766391
211,18768312,Mo-Su,18768312
212,18768314,Mo-Su,18768314
213,18768324,Mo-Su,18768324
214,18768395,Mo-Su,18768395
215,18768446,Mo-Su,18768446
216,18768458,Mo-Su,18768458
217,18768725,Mo-Su,18768725
218,18768791,Mo-Su,18768791
219,18768803,Mo-Su,18768803
220,18768813,Mo-Su,18768813
221,18768818,Mo-Su,18768818
222,18768823,Mo-Su,18768823
223,18768889,Mo-Su,18768889
224,18768918,Mo-Su,18768918
225,18769524,Mo-Su,18769524
226,18769527,Mo-Su,18769527
227,18769548,Mo-Su,18769548
228,18769577,Mo-Su,18769577
229,18769578,Mo-Su,18769578
230,18769580,Mo-Su,18769580
231,18769581,Mo-Su,18769581
232,18769588,Mo-Su,18769588
233,18769589,Mo-Su,18769589
234,18769593,Mo-Su,18769593
235,18769626,Mo-Su,18769626
236,18769629,Mo-Su,18769629
237,18769641,Mo-Su,18769641
238,18769647,Mo-Su,18769647
239,18769649,Mo-Su,18769649
240,18769664,Mo-Su,18769664
241,18769670,Mo-Su,18769670
242,18769675,Mo-Su,18769675
243,18769686,Mo-Su,18769686
244,18769687,Mo-Su,18769687
245,18769689,Mo-Su,18769689
246,18769693,Mo-Su,18769693
247,18769698,Mo-Su,18769698
248,18769705,Mo-Su,18769705
249,18769707,Mo-Su,18769707
250,18769713,Mo-Su,18769713
251,18769725,Mo-Su,18769725
252,18769798,Mo-Su,18769798
253,18769803,Mo-Su,18769803
254,18769840,Mo-Su,18769840
255,18769849,Mo-Su,18769849
256,18769861,Mo-Su,18769861
257,18769863,Mo-Su,18769863
258,18769866,Mo-Su,18769866
259,18769875,Mo-Su,18769875
260,18769885,Mo-Su,18769885
261,18770036,Mo-Su,18770036
262,18779546,Mo-Su,18779546
263,18781276,Mo-Su,18781276
264,18781288,Mo-Su,18781288
265,18781310,Mo-Su,18781310
266,18782084,Mo-Su,18782084
267,18782085,Mo-Su,18782085
268,18782088,Mo-Su,18782088
269,18782097,Mo-Su,18782097
270,18782104,Mo-Su,18782104
271,18782127,Mo-Su,18782127
272,18782137,Mo-Su,18782137
273,18782420,Mo-Su,18782420
274,18785813,Mo-Su,18785813
275,18786512,Mo-Su,18786512
276,18786516,Mo-Su,18786516
277,18793997,Mo-Su,18793997
278,18794003,Mo-Su,18794003
279,18794052,Mo-Su,18794052
280,18794130,Mo-Su,18794130
281,18796176,Mo-Su,18796176
282,18796179,Mo-Su,18796179
283,18796181,Mo-Su,18796181
284,18796182,Mo-Su,18796182
285,18796193,Mo-Su,18796193
286,18796194,Mo-Su,18796194
287,18796201,Mo-Su,18796201
288,18796202,Mo-Su,18796202
289,18796208,Mo-Su,18796208
290,18796211,Mo-Su,18796211
291,18796212,Mo-Su,18796212
292,18796213,Mo-Su,18796213
293,18796214,Mo-Su,18796214
294,18796215,Mo-Su,18796215
295,18796219,Mo-Su,18796219
296,18796220,Mo-Su,18796220
297,18796224,Mo-Su,18796224
298,18796226,Mo-Su,18796226
299,18796227,Mo-Su,18796227
300,18796228,Mo-Su,18796228
301,18796233,Mo-Su,18796233
302,18796237,Mo-Su,18796237
303,18796238,Mo-Su,18796238
304,18796241,Mo-Su,18796241
305,18796243,Mo-Su,18796243
306,18796244,Mo-Su,18796244
307,18796245,Mo-Su,18796245
