shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
9085564,-17.4355517,-66.1251439,107
9085564,-17.4354243,-66.1251654,108
9085564,-17.4353046,-66.1252055,109
9085564,-17.4351836,-66.125271,110
9085564,-17.4345847,-66.1256837,111
9085564,-17.4342042,-66.1259222,112
9085564,-17.4342042,-66.1259222,113
9085564,-17.4332261,-66.1265453,114
9085564,-17.4330996,-66.1266258,115
9085564,-17.4328742,-66.1267698,116
9085564,-17.4328742,-66.1267698,117
9085564,-17.4320017,-66.1272416,118
9085564,-17.4314598,-66.1275182,119
9085564,-17.430971,-66.1277733,120
9085564,-17.4305784,-66.1279727,121
9085564,-17.4297621,-66.1284135,122
9085564,-17.4294954,-66.1285675,123
9085564,-17.429295,-66.128695,124
9085564,-17.429144,-66.1288018,125
9085564,-17.4290461,-66.1288728,126
9085564,-17.4288489,-66.1290289,127
9085564,-17.4273043,-66.1303195,128
9085564,-17.4270464,-66.1305469,129
9085564,-17.4269116,-66.1306835,130
9085564,-17.4264243,-66.1312599,131
9085564,-17.4253062,-66.1325741,132
9085564,-17.4239374,-66.1342062,133
9085564,-17.4238831,-66.134271,134
9085564,-17.4237992,-66.1343709,135
9085564,-17.4237199,-66.1344715,136
9085564,-17.4236232,-66.1346479,137
9085564,-17.4236232,-66.1346479,138
9085564,-17.4236747,-66.135419,139
9085564,-17.4236747,-66.135419,140
9085564,-17.4222662,-66.1367942,141
9085564,-17.4222662,-66.1367942,142
9085564,-17.4209911,-66.1380195,143
9085564,-17.4209911,-66.1380195,144
9085564,-17.4203014,-66.1387175,145
9085564,-17.4197886,-66.1392069,146
9085564,-17.4197221,-66.1392703,147
9085564,-17.4197221,-66.1392703,148
9085564,-17.4196693,-66.139325,149
9085564,-17.4196693,-66.139325,150
9085564,-17.4195755,-66.1394624,151
9085564,-17.4195755,-66.1394624,152
9085564,-17.4195413,-66.1394879,153
9085564,-17.4195413,-66.1394879,154
9085564,-17.4195141,-66.139515,155
9085564,-17.4194861,-66.1395526,156
9085564,-17.4194651,-66.1395923,157
9085564,-17.4194503,-66.1396348,158
9085564,-17.4194418,-66.1396792,159
9085564,-17.4194399,-66.1397245,160
9085564,-17.4194447,-66.1397696,161
9085564,-17.4194575,-66.1398175,162
9085564,-17.4194772,-66.1398614,163
9085564,-17.4195009,-66.1398979,164
9085564,-17.4195009,-66.1398979,165
9085564,-17.419525,-66.1399258,166
9085564,-17.419525,-66.1399258,167
9085564,-17.4195218,-66.1400077,168
9085564,-17.4195201,-66.1400514,169
9085564,-17.4195139,-66.1402115,170
9085564,-17.4195139,-66.1402115,171
9085564,-17.4194974,-66.1405147,172
9085564,-17.4194754,-66.1408998,173
9085564,-17.4194431,-66.1414916,174
9085564,-17.4194116,-66.1421058,175
9085564,-17.4193756,-66.1427222,176
9085564,-17.4193563,-66.1431326,177
9085564,-17.419372,-66.1432274,178
9085564,-17.4193997,-66.1432907,179
9085564,-17.4193997,-66.1432907,180
9085564,-17.4194579,-66.1433949,181
9085564,-17.4194854,-66.1434629,182
9085564,-17.4195031,-66.143516,183
9085564,-17.4195087,-66.1435717,184
9085564,-17.4194861,-66.143944,185
9085564,-17.4194861,-66.143944,186
9085564,-17.419483,-66.1439955,187
9085564,-17.419449,-66.1445591,188
9085564,-17.4193621,-66.1459997,189
9085564,-17.4193438,-66.1463029,190
9085564,-17.4193399,-66.1463686,191
9085564,-17.4193017,-66.1470017,192
9085564,-17.4193017,-66.1470017,193
9085564,-17.4192639,-66.1476106,194
9085564,-17.4192269,-66.1482076,195
9085564,-17.4191993,-66.1486513,196
9085564,-17.4192063,-66.1487638,197
9085564,-17.4192121,-66.1488158,198
9085564,-17.4192166,-66.1488565,199
9085564,-17.4192166,-66.1488565,200
9085564,-17.4192837,-66.1492033,201
9085564,-17.4193039,-66.1492609,202
9085564,-17.4193039,-66.1492609,203
